OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-1835,2020-074AV,2025-04-20T13:53:00.059424,15.06405907,.0001366,53.0554,322.1168,101.8977,258.2165,0,U,46782,999,24811,.2432E-3,.3343E-4,0
STARLINK-1882,2020-074AX,2025-04-18T21:27:24.053760,15.06391121,.0001497,53.0543,329.9150,84.7897,275.3263,0,U,46784,999,24785,.57376E-3,.8273E-4,0
STARLINK-1893,2020-074AZ,2025-04-20T11:53:33.956160,15.06392415,.0001546,53.0536,302.4942,82.2556,277.8608,0,U,46786,999,24838,.45926E-4,.402E-5,0
STARLINK-1931,2020-074BD,2025-04-20T14:23:30.669792,15.06388375,.0001487,53.0554,332.0255,85.8326,274.2833,0,U,46790,999,24797,-.53524E-4,-.1078E-4,0
STARLINK-1934,2020-074BF,2025-04-20T13:47:41.277120,15.06397015,.0002301,53.0557,322.1373,100.0318,260.0931,0,U,46792,999,24811,.17573E-3,.2336E-4,0
STARLINK-1942,2020-074BH,2025-04-20T14:39:26.509536,15.06410566,.0002921,53.0536,331.9737,100.9244,259.2073,0,U,46794,999,24798,.94935E-4,.1133E-4,0
STARLINK-1944,2020-074BK,2025-04-19T23:43:44.561280,15.06399538,.0001356,53.0546,324.7703,86.9509,273.1635,0,U,46796,999,24802,.55323E-3,.7968E-4,0
STARLINK-1777,2020-088A,2025-04-20T13:43:41.453184,15.06405738,.0002769,53.0543,312.1496,95.5087,264.6218,0,U,47122,999,24343,-.51311E-4,-.1046E-4,0
STARLINK-1812,2020-088E,2025-04-20T22:18:33.710112,15.06385765,.0001386,53.0550,310.5451,89.4009,270.7139,0,U,47126,999,24319,.36166E-5,-.228E-5,0
STARLINK-1838,2020-088H,2025-04-20T22:00:01.999584,15.87698208,.0007583,53.0335,253.5115,297.4678,182.8165,0,U,47129,999,24425,.244E-2,.724406E-2,0
STARLINK-1843,2020-088M,2025-04-20T21:48:00.582048,15.06417508,.0000847,53.0531,300.6355,98.2131,261.8954,0,U,47133,999,24332,.47478E-3,.6801E-4,0
STARLINK-1845,2020-088P,2025-04-20T21:37:25.288896,15.06388455,.0001057,53.0553,300.6729,102.0165,258.0942,0,U,47135,999,24332,-.1263E-4,-.469E-5,0
STARLINK-1849,2020-088R,2025-04-20T22:00:01.999584,15.77835518,.0003019,53.0432,283.4097,62.2452,168.0113,0,U,47137,999,595,.16045E-2,.284646E-2,0
STARLINK-1856,2020-088X,2025-04-20T21:42:43.707456,15.06386278,.0001257,53.0540,300.6538,89.4572,270.6561,0,U,47143,999,24332,-.13501E-3,-.2291E-4,0
STARLINK-1860,2020-088AB,2025-04-20T22:00:01.999584,15.61446369,.0004106,53.0126,261.1139,316.7364,153.8752,0,U,47147,999,24413,.24633E-2,.219817E-2,0
STARLINK-1861,2020-088AC,2025-04-20T22:00:01.999584,15.41610138,.000129,53.0542,297.2780,99.6141,313.6362,0,U,47148,999,579,.22174E-1,.1029279E-1,0
STARLINK-1862,2020-088AD,2025-04-20T22:00:01.999584,15.65989037,.0008285,53.0451,290.1509,219.5270,76.2984,0,U,47149,999,594,.3262E-2,.354426E-2,0
STARLINK-1863,2020-088AE,2025-04-20T22:00:01.999584,15.12501011,.0001239,53.0536,300.4491,85.0813,19.2099,0,U,47150,999,579,.53371E-1,.1012091E-1,0
STARLINK-1866,2020-088AG,2025-04-20T22:00:01.999584,15.55047555,.0002866,53.0403,280.0995,238.6255,314.1493,0,U,47152,999,586,.41877E-2,.296817E-2,0
STARLINK-1871,2020-088AM,2025-04-20T20:58:56.578944,15.06386147,.0001511,53.0557,310.7913,88.8937,271.2225,0,U,47157,999,24318,.21628E-3,.294E-4,0
STARLINK-1873,2020-088AN,2025-04-20T21:32:07.032768,15.06397116,.0001237,53.0541,300.6914,60.7745,299.3368,0,U,47158,999,24332,.53719E-5,-.201E-5,0
STARLINK-1876,2020-088AR,2025-04-20T22:19:53.401152,15.06406664,.0001125,53.0549,300.5415,73.4774,286.6339,0,U,47161,999,24333,-.42606E-4,-.916E-5,0
STARLINK-1877,2020-088AS,2025-04-20T22:00:01.999584,15.68148141,.0002692,53.0411,267.3241,358.8407,3.1056,0,U,47162,999,596,.14976E-2,.173193E-2,0
STARLINK-1888,2020-088BB,2025-04-20T13:02:34.314144,15.06392500,.0001211,53.0547,302.2755,81.0172,279.0954,0,U,47171,999,24327,.48788E-3,.6991E-4,0
STARLINK-1890,2020-088BD,2025-04-20T22:00:01.999584,15.68652143,.0005307,53.0364,267.2273,300.4585,16.7762,0,U,47173,999,595,.18448E-2,.219254E-2,0
STARLINK-1912,2020-088BJ,2025-04-19T23:29:08.759040,15.06407614,.0001033,53.0562,314.8111,97.7129,262.3978,0,U,47178,999,24304,.55134E-3,.7942E-4,0
STARLINK-1913,2020-088BK,2025-04-19T00:54:21.626784,15.06395850,.0001407,53.0546,329.0361,81.1985,278.9163,0,U,47179,999,24276,.42043E-3,.5986E-4,0
STARLINK-2017,2021-005C,2025-04-20T19:16:44.235264,15.06411154,.0002082,53.0549,31.0967,104.4596,255.6624,0,U,47351,999,23493,.81229E-3,.11842E-3,0
STARLINK-2034,2021-005D,2025-04-20T03:49:15.478752,15.06395603,.0001483,53.0554,73.9999,122.2200,237.8933,0,U,47352,999,23493,.16005E-3,.2103E-4,0
STARLINK-2045,2021-005E,2025-04-20T17:04:43.284576,15.06428122,.0002046,53.0553,16.5250,322.1451,37.9394,0,U,47353,999,23513,.12117E-2,.17827E-3,0
STARLINK-2046,2021-005F,2025-04-20T21:48:47.944800,15.06412353,.0001496,53.0546,36.1750,88.7393,271.3768,0,U,47354,999,23487,-.81626E-5,-.403E-5,0
STARLINK-2047,2021-005G,2025-04-20T17:54:29.894976,15.06440975,.0001357,53.0551,21.3668,86.2426,273.8718,0,U,47355,999,23506,.14414E-2,.21277E-3,0
STARLINK-2049,2021-005H,2025-04-20T03:05:28.186080,15.06403842,.000186,53.0548,44.1344,73.7125,286.4068,0,U,47356,999,23469,.44196E-3,.6308E-4,0
STARLINK-2050,2021-005J,2025-04-20T21:46:46.029216,15.06409547,.0001201,53.0555,71.0626,90.8699,269.2428,0,U,47357,999,23533,-.36321E-3,-.5689E-4,0
STARLINK-2055,2021-005K,2025-04-20T19:15:25.788384,15.06405812,.0001732,53.0585,41.0942,150.3346,209.7742,0,U,47358,999,23479,-.54221E-4,-.1089E-4,0
STARLINK-2069,2021-005L,2025-04-20T19:06:35.904096,15.38337830,.0004604,53.0285,39.0010,82.6730,277.4795,0,U,47359,999,23482,.14431E-2,.55378E-3,0
STARLINK-2071,2021-005N,2025-04-20T01:56:28.576320,15.06388083,.0001751,53.0563,44.3539,104.1403,255.9780,0,U,47361,999,23468,.34208E-3,.4816E-4,0
STARLINK-2076,2021-005P,2025-04-20T22:07:54.990336,15.06404067,.0001185,53.0558,70.5743,77.6269,282.4852,0,U,47362,999,23439,-.90449E-4,-.1628E-4,0
STARLINK-2081,2021-005T,2025-04-20T03:43:55.804800,15.06421314,.0000884,53.0543,74.0180,88.1230,271.9861,0,U,47366,999,23427,-.81934E-3,-.12471E-3,0
STARLINK-2082,2021-005U,2025-04-20T21:51:59.903136,15.06403371,.0001581,53.0541,70.6180,107.6218,252.4944,0,U,47367,999,23439,-.53319E-4,-.1076E-4,0
STARLINK-2084,2021-005V,2025-04-20T21:41:23.790912,15.06418937,.0001145,53.0554,70.6550,93.8423,266.2697,0,U,47368,999,23533,.15496E-3,.2029E-4,0
STARLINK-2086,2021-005X,2025-04-20T19:12:46.760544,15.06409315,.0001765,53.0547,31.1163,99.9565,260.1623,0,U,47370,999,23494,.49978E-4,.463E-5,0
STARLINK-2088,2021-005Y,2025-04-20T22:02:38.087232,15.06404554,.0001651,53.0546,70.5899,91.6197,268.4981,0,U,47371,999,23439,.14338E-3,.1855E-4,0
STARLINK-2092,2021-005AA,2025-04-20T21:57:19.774944,15.06405117,.00016,53.0550,70.6044,104.6150,255.5017,0,U,47373,999,23439,.91361E-4,.108E-4,0
STARLINK-2093,2021-005AB,2025-04-20T20:48:20.524608,15.06394925,.0001622,53.0558,70.7955,101.1114,259.0058,0,U,47374,999,23438,.28482E-4,.143E-5,0
STARLINK-2094,2021-005AC,2025-04-20T20:58:56.826048,15.06409924,.0001441,53.0544,70.7905,106.0633,254.0514,0,U,47375,999,23438,.36294E-3,.513E-4,0
STARLINK-2096,2021-005AD,2025-04-20T21:04:15.076128,15.06404943,.000159,53.0542,70.7713,100.3958,259.7210,0,U,47376,999,23438,.26563E-3,.3678E-4,0
STARLINK-2097,2021-005AE,2025-04-20T20:43:01.536672,15.06399435,.0001559,53.0549,70.8392,100.9367,259.1797,0,U,47377,999,23438,.15671E-3,.2053E-4,0
STARLINK-2098,2021-005AF,2025-04-20T01:25:55.304832,15.06406993,.0001305,53.0548,34.4467,86.4787,273.6351,0,U,47378,999,23482,.42375E-3,.6037E-4,0
STARLINK-2099,2021-005AG,2025-04-20T19:06:05.787648,15.06417342,.0001573,53.0554,31.1303,106.9153,253.2009,0,U,47379,999,23493,.13913E-3,.1792E-4,0
STARLINK-2100,2021-005AH,2025-04-20T19:48:36.046944,15.06429280,.0001398,53.0552,41.0102,77.6233,282.4912,0,U,47380,999,23480,.46608E-3,.6673E-4,0
STARLINK-2101,2021-005AJ,2025-04-20T20:11:51.333504,15.06424483,.0001577,53.0553,46.0195,90.3731,269.7439,0,U,47381,999,23473,.60003E-3,.8673E-4,0
STARLINK-2102,2021-005AK,2025-04-19T22:56:00.155904,15.06392810,.0001536,53.0564,44.9130,78.7526,281.3636,0,U,47382,999,23466,.31819E-3,.446E-4,0
STARLINK-2103,2021-005AL,2025-04-19T22:25:31.304640,15.06381450,.000215,53.0543,35.2827,119.9932,240.1271,0,U,47383,999,23480,-.34405E-3,-.54E-4,0
STARLINK-2104,2021-005AM,2025-04-20T19:16:48.440352,15.06413132,.0001436,53.0550,41.3504,106.0762,254.0385,0,U,47384,999,23479,.688E-3,.9985E-4,0
STARLINK-2105,2021-005AN,2025-04-20T01:40:32.378880,15.06387749,.0001398,53.0553,44.4026,102.9632,257.1513,0,U,47385,999,23468,.10212E-3,.1239E-4,0
STARLINK-2106,2021-005AP,2025-04-20T19:53:53.749248,15.06424785,.0001569,53.0563,40.9965,86.3800,273.7369,0,U,47386,999,23480,.26544E-3,.3677E-4,0
STARLINK-2109,2021-005AR,2025-04-20T21:30:47.695968,15.06412063,.0001182,53.0531,70.6893,77.5701,282.5420,0,U,47388,999,23438,.79355E-3,.11562E-3,0
STARLINK-2110,2021-005AS,2025-04-20T19:24:41.306688,15.06408055,.0001694,53.0570,51.0824,69.6829,290.4342,0,U,47389,999,23465,.23056E-3,.3155E-4,0
STARLINK-2111,2021-005AT,2025-04-20T20:53:38.711616,15.06400863,.00016,53.0546,70.8080,93.4334,266.6838,0,U,47390,999,23438,.30596E-3,.4279E-4,0
STARLINK-2112,2021-005AU,2025-04-20T02:00:23.661216,15.06390724,.0001336,53.0561,44.3353,93.5014,266.6128,0,U,47391,999,23468,.78311E-4,.885E-5,0
STARLINK-2113,2021-005AV,2025-04-20T02:01:45.861312,15.06400151,.0001895,53.0580,44.3169,123.7825,236.3345,0,U,47392,999,23468,.34306E-4,.229E-5,0
STARLINK-2114,2021-005AW,2025-04-20T16:59:30.275520,15.06419823,.0001426,53.0552,16.8958,97.1241,262.9910,0,U,47393,999,23512,.71254E-3,.10353E-3,0
STARLINK-2117,2021-005AY,2025-04-20T01:31:14.616768,15.06397390,.000124,53.0558,34.4284,96.0764,264.0366,0,U,47395,999,23482,.18785E-3,.2518E-4,0
STARLINK-2119,2021-005BA,2025-04-20T21:36:05.974560,15.06412066,.0001339,53.0549,70.6732,93.8645,266.2497,0,U,47397,999,23439,.36505E-3,.5162E-4,0
STARLINK-2121,2021-005BC,2025-04-20T20:13:52.190688,15.06399537,.0001851,53.0548,51.1674,88.7237,271.3964,0,U,47399,999,23465,.46975E-3,.6722E-4,0
STARLINK-2122,2021-005BD,2025-04-20T19:18:05.079744,15.06408866,.0001518,53.0549,31.1064,135.8284,224.2826,0,U,47400,999,23493,.40113E-3,.57E-4,0
STARLINK-2123,2021-005BE,2025-04-20T02:12:23.673024,15.06388515,.0002053,53.0556,44.2972,57.3797,302.7390,0,U,47401,999,23469,.53052E-3,.7627E-4,0
STARLINK-2128,2021-005BH,2025-04-20T01:08:42.042048,15.06401489,.0001512,53.0547,44.4984,85.2821,274.8340,0,U,47404,999,23468,.53067E-3,.7632E-4,0
STARLINK-2130,2021-005BJ,2025-04-20T21:25:28.079904,15.06386858,.0001029,53.0532,70.7066,68.3456,291.7642,0,U,47405,999,23438,.48139E-4,.436E-5,0
STARLINK-2133,2021-005BK,2025-04-20T18:55:32.925792,15.06402408,.0001502,53.0561,41.1727,85.8423,274.2738,0,U,47406,999,23479,.18201E-3,.2431E-4,0
STARLINK-2134,2021-005BL,2025-04-20T19:06:09.396576,15.06398334,.0001501,53.0545,41.1414,81.3531,278.7628,0,U,47407,999,23479,.4854E-3,.6956E-4,0
STARLINK-2135,2021-005BM,2025-04-20T19:59:12.667200,15.06400540,.0001692,53.0558,40.9694,126.2137,233.9009,0,U,47408,999,23480,.92721E-4,.11E-4,0
STARLINK-1806,2021-009B,2025-04-20T22:00:01.999584,15.78293941,.0008341,53.0439,358.7190,181.1682,177.2100,0,U,47549,999,597,.18309E-2,.334064E-2,0
STARLINK-1940,2021-009E,2025-04-20T22:00:01.999584,15.37428195,.000144,53.0560,17.3922,103.1194,131.1941,0,U,47552,999,585,.18998E-1,.7607E-2,0
STARLINK-1954,2021-009H,2025-04-20T02:19:01.601184,15.06390445,.0001567,53.0548,34.2858,65.5440,294.5712,0,U,47555,999,23202,.27513E-3,.3818E-4,0
STARLINK-1955,2021-009J,2025-04-20T20:40:21.785664,15.06414906,.0002134,53.0558,50.8531,117.0966,243.0241,0,U,47556,999,23185,.23149E-3,.3169E-4,0
STARLINK-1957,2021-009L,2025-04-20T22:00:01.999584,15.69759845,.0006885,53.0512,2.7398,178.0012,145.4709,0,U,47558,999,602,.1668E-2,.207255E-2,0
STARLINK-1958,2021-009M,2025-04-20T18:27:40.612320,15.06426836,.0001427,53.0547,11.2627,111.7217,248.3924,0,U,47559,999,23240,.12494E-2,.18391E-3,0
STARLINK-1959,2021-009N,2025-04-20T22:00:01.999584,15.58105484,.0008459,53.0473,354.8649,163.4081,51.8955,0,U,47560,999,586,.21931E-2,.171368E-2,0
STARLINK-1960,2021-009P,2025-04-20T22:00:01.999584,15.82578023,.0006876,53.0442,8.3620,172.1131,95.7520,0,U,47561,999,587,.17741E-2,.396549E-2,0
STARLINK-1962,2021-009R,2025-04-20T18:51:33.322176,15.06434460,.0001703,53.0563,31.1870,85.6860,274.4324,0,U,47563,999,23212,.80164E-3,.1169E-3,0
STARLINK-1963,2021-009S,2025-04-20T22:00:01.999584,15.72545781,.0008722,53.0438,359.8625,165.2900,243.0265,0,U,47564,999,602,.17997E-2,.253021E-2,0
STARLINK-1964,2021-009T,2025-04-20T18:47:33.539712,15.06419928,.000124,53.0558,21.2027,95.1342,264.9788,0,U,47565,999,23226,.61622E-3,.8914E-4,0
STARLINK-1965,2021-009U,2025-04-20T17:18:54.363456,15.16762842,.0003443,53.0561,8.1127,156.1493,203.9660,0,U,47566,999,23244,.27668E-2,.55076E-3,0
STARLINK-1966,2021-009V,2025-04-20T22:00:01.999584,15.45919333,.000702,53.0342,28.3253,95.2535,293.2958,0,U,47567,999,595,.21431E-2,.10707E-2,0
STARLINK-1967,2021-009W,2025-04-20T02:37:34.008960,15.06463778,.000164,53.0544,54.2255,98.1863,261.9312,0,U,47568,999,23174,.17123E-2,.25359E-3,0
STARLINK-1970,2021-009Z,2025-04-21T01:22:00.396192,16.09069092,.0008244,53.0408,326.5238,273.2053,208.5017,0,U,47571,999,23366,.13976E-2,.1259906E-1,.1002E-2
STARLINK-1971,2021-009AA,2025-04-20T00:39:30.765024,15.06405587,.000112,53.0570,24.5876,88.4221,271.6897,0,U,47572,999,23215,.74805E-3,.1088E-3,0
STARLINK-1975,2021-009AB,2025-04-20T17:38:34.623744,15.06433853,.0001731,53.0548,21.4153,73.7495,286.3684,0,U,47573,999,23225,.10554E-2,.15488E-3,0
STARLINK-1976,2021-009AC,2025-04-18T16:00:01.999584,15.97808191,.0002552,53.0386,10.7365,184.9743,134.0944,0,U,47574,999,23282,.17339E-2,.799602E-2,.29818E-3
STARLINK-1978,2021-009AE,2025-04-20T16:57:27.029376,15.06417685,.0001632,53.0556,11.5410,141.1971,218.9135,0,U,47576,999,23239,.52183E-3,.7503E-4,0
STARLINK-1979,2021-009AF,2025-04-20T17:56:28.877280,15.06406137,.0001283,53.0549,26.3583,122.8494,237.2618,0,U,47577,999,23219,.73248E-3,.10647E-3,0
STARLINK-1982,2021-009AJ,2025-04-20T22:00:01.999584,15.65270801,.0000643,53.0548,18.1796,148.1329,268.6660,0,U,47580,999,594,.83076E-3,.84335E-3,0
STARLINK-1986,2021-009AL,2025-04-20T18:40:55.608960,15.06415586,.0001981,53.0561,31.2278,59.8973,300.2212,0,U,47582,999,23212,.17325E-3,.2301E-4,0
STARLINK-1991,2021-009AR,2025-04-20T18:15:42.612768,15.06415877,.0001578,53.0563,21.2951,125.3766,234.7371,0,U,47587,999,23226,.71442E-3,.1038E-3,0
STARLINK-1993,2021-009AS,2025-04-20T18:03:46.876896,15.06430413,.0001453,53.0554,31.3381,91.5117,268.6038,0,U,47588,999,23212,.91201E-3,.1334E-3,0
STARLINK-1994,2021-009AT,2025-04-20T02:34:57.190368,15.06413915,.0001298,53.0545,34.2343,92.6817,267.4320,0,U,47589,999,23202,.18843E-2,.27907E-3,0
STARLINK-1995,2021-009AU,2025-04-20T19:52:35.823360,15.06414910,.0001484,53.0548,51.0014,87.0985,273.0174,0,U,47590,999,23185,.63401E-3,.9178E-4,0
STARLINK-1997,2021-009AW,2025-04-20T03:14:44.680704,15.06392903,.0001518,53.0556,54.1058,86.6762,273.4400,0,U,47592,999,23174,.20979E-3,.2844E-4,0
STARLINK-2001,2021-009BA,2025-04-20T20:35:03.696288,15.06410190,.0001531,53.0544,50.8593,90.0766,270.0399,0,U,47596,999,23185,.32424E-3,.4553E-4,0
STARLINK-2007,2021-009BG,2025-04-18T16:00:01.999584,15.93110795,.0007983,53.0293,330.2185,227.9248,119.6800,0,U,47602,999,23338,.22597E-2,.810595E-2,.28736E-3
STARLINK-2021,2021-009BJ,2025-04-20T17:59:48.566688,15.06413895,.0002035,53.0535,21.3530,93.5267,266.5955,0,U,47604,999,23226,.27536E-3,.3824E-4,0
STARLINK-2024,2021-009BL,2025-04-20T18:05:07.545120,15.06440822,.0001705,53.0556,21.3334,78.5455,281.5726,0,U,47606,999,23226,.21809E-2,.32389E-3,0
STARLINK-1609,2021-012B,2025-04-20T22:33:11.315520,15.06387272,.0001695,53.0553,80.4957,100.0375,260.0805,0,U,47621,999,23134,-.26173E-4,-.671E-5,0
STARLINK-1645,2021-012C,2025-04-20T22:26:28.898016,15.06413672,.0001554,53.0543,80.5054,93.1984,266.9183,0,U,47622,999,23133,.24857E-3,.3424E-4,0
STARLINK-1655,2021-012D,2025-04-20T17:57:49.233600,15.06432011,.0001943,53.0553,16.3585,55.1672,304.9500,0,U,47623,999,23222,.86742E-3,.12673E-3,0
STARLINK-1669,2021-012E,2025-04-20T21:00:15.812064,15.06425891,.0001465,53.0541,60.7834,87.4809,272.6348,0,U,47624,999,23162,.59199E-3,.8553E-4,0
STARLINK-1704,2021-012F,2025-04-20T22:37:05.664288,15.06407998,.0001483,53.0550,80.4718,93.5432,266.5726,0,U,47625,999,23133,.20372E-3,.2755E-4,0
STARLINK-1761,2021-012G,2025-04-20T22:00:01.999584,15.47058076,.0001077,53.0560,77.2568,83.4758,128.6723,0,U,47626,999,573,.1547E-1,.862051E-2,0
STARLINK-1972,2021-012H,2025-04-20T20:56:57.289920,15.06402147,.0001121,53.0555,345.7962,97.5154,262.5963,0,U,47627,999,23263,-.24652E-4,-.649E-5,0
STARLINK-1973,2021-012J,2025-04-20T21:33:24.817824,15.06398613,.0001453,53.0550,80.6717,105.9439,254.1710,0,U,47628,999,23081,.21326E-3,.2896E-4,0
STARLINK-1974,2021-012K,2025-04-20T22:00:01.999584,15.76643526,.0008208,53.0473,298.1132,246.6575,196.8732,0,U,47629,999,23281,.2542E-2,.436355E-2,0
STARLINK-1983,2021-012L,2025-04-20T04:11:49.684704,15.06393770,.0001499,53.0548,64.0155,100.8210,259.2947,0,U,47630,999,23098,.11264E-3,.1396E-4,0
STARLINK-1992,2021-012N,2025-04-18T20:11:01.926528,15.06387148,.000135,53.0558,354.9171,85.5942,274.5201,0,U,47632,999,23183,-.86291E-4,-.1566E-4,0
STARLINK-2010,2021-012Q,2025-04-20T22:00:01.999584,15.47666215,.000123,53.0534,77.3535,95.6885,264.2811,0,U,47634,999,574,.20224E-1,.1165008E-1,0
STARLINK-2015,2021-012U,2025-04-20T15:33:11.103552,15.06390348,.0001191,53.0567,346.8052,87.9095,272.2030,0,U,47638,999,23260,.25781E-3,.356E-4,0
STARLINK-2019,2021-012X,2025-04-19T15:18:51.135840,15.06402775,.0001321,53.0560,351.3364,94.3338,265.7802,0,U,47641,999,23245,.75672E-4,.846E-5,0
STARLINK-2022,2021-012Z,2025-04-20T04:17:07.603008,15.06407400,.000158,53.0538,63.9120,78.0736,282.0430,0,U,47643,999,23098,.67757E-3,.9827E-4,0
STARLINK-2030,2021-012AD,2025-04-20T22:00:01.999584,15.27291534,.0001268,53.0537,79.5458,81.7615,15.2901,0,U,47647,999,568,.30523E-1,.890463E-2,0
STARLINK-2031,2021-012AE,2025-04-20T20:33:43.552512,15.06434302,.0001344,53.0542,60.8712,81.8241,278.2900,0,U,47648,999,23161,.69648E-3,.10117E-3,0
STARLINK-2032,2021-012AF,2025-04-20T20:39:02.747808,15.06408043,.0001597,53.0545,60.8510,85.3075,274.8096,0,U,47649,999,23161,.30062E-3,.42E-4,0
STARLINK-2033,2021-012AG,2025-04-20T20:17:49.522848,15.06406779,.0001481,53.0538,60.9188,74.9195,285.1958,0,U,47650,999,23159,.78587E-3,.11445E-3,0
STARLINK-2036,2021-012AJ,2025-04-20T21:44:01.629888,15.06408488,.0001362,53.0544,80.6373,89.1857,270.9288,0,U,47652,999,23133,.2504E-3,.3451E-4,0
STARLINK-2038,2021-012AL,2025-04-20T22:00:01.999584,15.53991760,.0005807,53.0513,44.2503,78.9846,200.1960,0,U,47654,999,23132,.22895E-2,.153151E-2,0
STARLINK-2039,2021-012AM,2025-04-20T05:44:41.019360,15.06378175,.0001447,53.0548,83.6393,108.0722,252.0425,0,U,47655,999,23123,.25695E-4,.101E-5,0
STARLINK-2040,2021-012AN,2025-04-20T20:28:24.951648,15.06422270,.0001481,53.0552,60.8860,86.0950,274.0208,0,U,47656,999,23160,.15959E-3,.2098E-4,0
STARLINK-2041,2021-012AP,2025-04-20T04:40:59.674368,15.06399623,.0001463,53.0543,83.8395,84.1778,275.9378,0,U,47657,999,23071,.71883E-4,.789E-5,0
STARLINK-2043,2021-012AR,2025-04-20T22:00:01.999584,15.32342846,.0001344,53.0516,318.6044,76.7565,87.5490,0,U,47659,999,23252,.33489E-1,.1149198E-1,0
STARLINK-2052,2021-012AU,2025-04-20T20:42:59.213376,15.06404603,.000159,53.0564,60.8354,92.8516,267.2655,0,U,47662,999,23161,.13464E-3,.1725E-4,0
STARLINK-2053,2021-012AV,2025-04-20T22:00:01.999584,15.80681351,.0004398,53.0515,308.8661,274.2219,193.9028,0,U,47663,999,592,.15499E-2,.31393E-2,0
STARLINK-2058,2021-012AZ,2025-04-20T21:29:27.181536,15.06398106,.0001376,53.0520,80.6961,89.9505,270.1642,0,U,47667,999,23081,.29582E-3,.4127E-4,0
STARLINK-2059,2021-012BA,2025-04-20T20:23:06.273888,16.16741170,.0010358,53.0365,10.5328,234.9004,247.6261,0,U,47668,999,23179,.12906E-2,.188886E-1,.36227E-2
STARLINK-2065,2021-012BE,2025-04-20T20:19:06.911328,15.06394175,.0001451,53.0554,50.9051,76.4903,283.6248,0,U,47672,999,23172,-.32193E-3,-.5073E-4,0
STARLINK-2083,2021-012BJ,2025-04-19T13:34:40.825056,15.06401867,.0001464,53.0555,316.6632,96.9608,263.1547,0,U,47676,999,23243,.43779E-4,.371E-5,0
STARLINK-2095,2021-012BM,2025-04-20T20:44:41.665632,15.19602641,.000431,53.0450,71.8729,77.4204,282.7272,0,U,47679,999,23146,.16021E-2,.34387E-3,0
STARLINK-2068,2021-017A,2025-04-20T11:47:38.918688,15.06404606,.0002169,53.0550,207.7447,135.9222,224.1940,0,U,47722,999,22927,.108E-3,.1327E-4,0
STARLINK-2107,2021-017B,2025-04-20T08:47:49.153632,15.06401976,.0001439,53.0530,143.0720,78.6432,281.4719,0,U,47723,999,23013,.28349E-3,.3944E-4,0
STARLINK-2116,2021-017C,2025-04-20T09:40:54.967872,15.06398094,.0001496,53.0540,142.9063,75.8779,284.2376,0,U,47724,999,23010,.22069E-3,.3007E-4,0
STARLINK-2131,2021-017G,2025-04-20T15:53:44.721888,15.06393194,.000189,53.0530,211.7355,106.5417,253.5780,0,U,47728,999,22923,-.88827E-5,-.414E-5,0
STARLINK-2140,2021-017J,2025-04-20T11:39:37.798560,15.06410859,.0003134,53.0519,227.5357,141.4346,218.6867,0,U,47730,999,22894,.23707E-3,.3252E-4,0
STARLINK-2141,2021-017K,2025-04-20T16:34:50.490624,15.06450760,.0001712,53.0548,221.6103,116.2283,243.8882,0,U,47731,999,22905,.94671E-3,.13867E-3,0
STARLINK-2142,2021-017L,2025-04-20T09:33:38.310048,15.06400000,.0001105,53.0530,138.1675,80.3312,279.7802,0,U,47732,999,23019,.30749E-3,.4302E-4,0
STARLINK-2143,2021-017M,2025-04-20T17:53:09.307104,15.06407841,.0001441,53.0539,231.3720,100.5616,259.5536,0,U,47733,999,22896,-.85876E-4,-.1561E-4,0
STARLINK-2144,2021-017N,2025-04-20T16:45:30.305952,15.06385265,.000129,53.0547,221.5826,75.8890,284.2242,0,U,47734,999,22906,.32871E-3,.4616E-4,0
STARLINK-2146,2021-017P,2025-04-20T22:00:01.999584,15.21741405,.0001071,53.0529,144.8146,74.7048,77.4113,0,U,47735,999,585,.45488E-1,.113226E-1,0
STARLINK-2147,2021-017Q,2025-04-20T15:59:03.287328,15.06403067,.0001355,53.0530,211.7276,83.0707,277.0436,0,U,47736,999,22923,.51902E-3,.7458E-4,0
STARLINK-2150,2021-017T,2025-04-20T17:28:37.099488,15.06390159,.000133,53.0537,236.4463,99.4535,260.6604,0,U,47739,999,22889,.119E-3,.1491E-4,0
STARLINK-2156,2021-017W,2025-04-20T11:17:45.195936,15.06389230,.0001274,53.0545,212.6036,96.1583,263.9551,0,U,47742,999,22920,.60957E-4,.626E-5,0
STARLINK-2159,2021-017Z,2025-04-20T16:50:49.141824,15.06403857,.0001221,53.0530,221.5688,95.6167,264.4961,0,U,47745,999,22904,.67664E-3,.9812E-4,0
STARLINK-2160,2021-017AA,2025-04-20T16:40:11.646336,15.06405062,.0001452,53.0545,221.6027,92.1532,267.9623,0,U,47746,999,22903,.22763E-3,.3111E-4,0
